time,open,high,low,close,volume
2024-06-04 13:00:00,2156.57,2159.29,2156.47,2158.6,647
2024-06-04 14:00:00,2158.6,2162.18,2158.15,2161.7,824
2024-06-04 15:00:00,2161.7,2162.26,2158.35,2158.97,769
2024-06-04 16:00:00,2158.97,2158.99,2157.79,2158.27,253
2024-06-04 17:00:00,2158.27,2158.32,2152.73,2153.69,602
2024-06-04 18:00:00,2153.69,2155.11,2153.07,2154.78,400
2024-06-04 19:00:00,2154.78,2155.53,2149.63,2149.63,992
2024-06-04 20:00:00,2149.63,2150.45,2148.2,2149.21,826
2024-06-04 21:00:00,2149.21,2149.44,2146.49,2147.51,476
2024-06-04 22:00:00,2147.51,2148.76,2146.62,2146.74,306
2024-06-04 23:00:00,2146.74,2149.35,2146.31,2148.88,740
2024-06-05 00:00:00,2148.88,2149.18,2145.11,2145.2,321
2024-06-05 01:00:00,2145.2,2145.3,2143.91,2143.96,832
2024-06-05 02:00:00,2143.96,2143.97,2139.0,2139.38,930
2024-06-05 03:00:00,2139.38,2140.02,2137.79,2138.23,915
2024-06-05 04:00:00,2138.23,2143.78,2138.17,2143.45,827
2024-06-05 05:00:00,2143.45,2143.64,2141.57,2142.07,196
2024-06-05 06:00:00,2142.07,2145.46,2141.24,2145.37,802
2024-06-05 07:00:00,2145.37,2145.74,2139.5,2139.7,675
2024-06-05 08:00:00,2139.7,2139.84,2136.33,2136.51,821
2024-06-05 09:00:00,2136.51,2137.83,2135.86,2137.67,797
2024-06-05 10:00:00,2137.67,2137.73,2136.61,2136.81,896
2024-06-05 11:00:00,2136.81,2136.89,2134.88,2135.86,259
2024-06-05 12:00:00,2135.86,2137.72,2134.61,2137.52,777
2024-06-05 13:00:00,2137.52,2138.18,2137.41,2137.81,710
2024-06-05 14:00:00,2137.81,2139.16,2137.67,2138.68,331
2024-06-05 15:00:00,2138.68,2139.05,2137.38,2137.68,854
2024-06-05 16:00:00,2137.68,2137.76,2133.99,2134.33,313
2024-06-05 17:00:00,2134.33,2134.49,2133.36,2133.85,470
2024-06-05 18:00:00,2133.85,2137.12,2133.45,2136.57,636
2024-06-05 19:00:00,2136.57,2137.08,2134.72,2135.15,202
2024-06-05 20:00:00,2135.15,2135.69,2132.56,2133.62,231
2024-06-05 21:00:00,2133.62,2135.0,2133.45,2134.39,162
2024-06-05 22:00:00,2134.39,2134.58,2127.71,2128.33,308
2024-06-05 23:00:00,2128.33,2132.18,2128.23,2131.51,692
2024-06-06 00:00:00,2131.51,2132.13,2131.06,2131.4,198
2024-06-06 01:00:00,2131.4,2131.89,2125.83,2126.24,791
2024-06-06 02:00:00,2126.24,2127.04,2125.91,2126.52,220
2024-06-06 03:00:00,2126.52,2128.23,2125.59,2128.1,263
2024-06-06 04:00:00,2128.1,2128.66,2127.27,2127.4,992
2024-06-06 05:00:00,2127.4,2127.51,2127.05,2127.2,989
2024-06-06 06:00:00,2127.2,2128.36,2127.19,2128.3,884
2024-06-06 07:00:00,2128.3,2128.74,2126.58,2126.73,909
2024-06-06 08:00:00,2126.73,2129.02,2126.52,2128.61,904
2024-06-06 09:00:00,2128.61,2129.43,2127.28,2127.64,402
2024-06-06 10:00:00,2127.64,2127.98,2123.74,2124.77,370
2024-06-06 11:00:00,2124.77,2125.33,2122.0,2122.18,624
2024-06-06 12:00:00,2122.18,2122.33,2118.66,2118.84,451
2024-06-06 13:00:00,2118.84,2119.11,2115.93,2116.64,610
2024-06-06 14:00:00,2116.64,2118.05,2116.6,2117.4,350
2024-06-06 15:00:00,2117.4,2117.93,2117.21,2117.8,902
2024-06-06 16:00:00,2117.8,2121.54,2116.96,2121.19,323
2024-06-06 17:00:00,2121.19,2121.87,2118.14,2118.58,370
2024-06-06 18:00:00,2118.58,2119.0,2118.32,2118.44,574
2024-06-06 19:00:00,2118.44,2119.23,2118.06,2118.23,162
2024-06-06 20:00:00,2118.23,2118.92,2118.23,2118.74,895
2024-06-06 21:00:00,2118.74,2123.5,2118.65,2122.39,347
2024-06-06 22:00:00,2122.39,2124.98,2121.88,2124.7,244
2024-06-06 23:00:00,2124.7,2128.57,2124.1,2128.39,342
2024-06-07 00:00:00,2128.39,2128.49,2127.66,2128.05,912
2024-06-07 01:00:00,2128.05,2130.24,2127.65,2129.75,384
2024-06-07 02:00:00,2129.75,2131.02,2129.58,2130.62,984
2024-06-07 03:00:00,2130.62,2132.44,2130.3,2132.4,617
2024-06-07 04:00:00,2132.4,2132.7,2132.26,2132.66,171
2024-06-07 05:00:00,2132.66,2132.68,2131.68,2132.26,518
2024-06-07 06:00:00,2132.26,2132.72,2131.82,2132.33,577
2024-06-07 07:00:00,2132.33,2132.89,2131.42,2132.49,673
2024-06-07 08:00:00,2132.49,2132.61,2130.88,2131.22,182
2024-06-07 09:00:00,2131.22,2131.86,2130.43,2130.66,751
2024-06-07 10:00:00,2130.66,2132.16,2130.64,2131.18,235
2024-06-07 11:00:00,2131.18,2131.26,2128.41,2128.49,265
2024-06-07 12:00:00,2128.49,2128.8,2124.9,2125.24,470
2024-06-07 13:00:00,2125.24,2128.54,2124.58,2128.16,238
2024-06-07 14:00:00,2128.16,2130.72,2127.42,2130.54,711
2024-06-07 15:00:00,2130.54,2131.22,2130.3,2130.32,516
2024-06-07 16:00:00,2130.32,2130.8,2129.0,2129.13,109
2024-06-07 17:00:00,2129.13,2129.7,2127.76,2127.77,311
2024-06-07 18:00:00,2127.77,2131.23,2127.65,2130.76,459
2024-06-07 19:00:00,2130.76,2131.4,2128.97,2129.44,965
2024-06-07 20:00:00,2129.44,2129.72,2127.16,2128.0,727
2024-06-07 21:00:00,2128.0,2128.28,2126.54,2127.13,840
2024-06-07 22:00:00,2127.13,2129.23,2126.42,2129.23,528
2024-06-07 23:00:00,2129.23,2133.42,2128.75,2133.08,124
2024-06-10 00:00:00,2133.08,2133.86,2129.52,2129.69,995
2024-06-10 01:00:00,2129.69,2129.96,2126.07,2126.07,641
2024-06-10 02:00:00,2126.07,2129.33,2125.98,2128.29,970
2024-06-10 03:00:00,2128.29,2132.9,2127.52,2132.43,113
2024-06-10 04:00:00,2132.43,2132.72,2130.66,2130.68,375
2024-06-10 05:00:00,2130.68,2130.94,2129.74,2130.56,824
2024-06-10 06:00:00,2130.56,2134.6,2130.23,2134.32,552
2024-06-10 07:00:00,2134.32,2135.83,2134.24,2135.58,196
2024-06-10 08:00:00,2135.58,2139.28,2135.14,2139.02,427
2024-06-10 09:00:00,2139.02,2139.43,2138.18,2138.37,506
2024-06-10 10:00:00,2138.37,2139.69,2138.01,2139.26,309
2024-06-10 11:00:00,2139.26,2140.24,2138.49,2140.08,438
2024-06-10 12:00:00,2140.08,2144.07,2139.88,2143.9,853
2024-06-10 13:00:00,2143.9,2144.68,2143.46,2144.57,378
2024-06-10 14:00:00,2144.57,2144.95,2141.9,2141.91,972
2024-06-10 15:00:00,2141.91,2142.03,2138.01,2138.4,607
2024-06-10 16:00:00,2138.4,2140.04,2137.66,2139.52,139
2024-06-10 17:00:00,2139.52,2139.62,2136.62,2137.17,852
2024-06-10 18:00:00,2137.17,2137.5,2137.17,2137.32,189
2024-06-10 19:00:00,2137.32,2139.41,2137.31,2139.26,345
2024-06-10 20:00:00,2139.26,2140.58,2138.66,2140.09,291
2024-06-10 21:00:00,2140.09,2140.18,2138.03,2138.78,537
2024-06-10 22:00:00,2138.78,2139.26,2137.18,2138.47,169
2024-06-10 23:00:00,2138.47,2138.79,2137.57,2138.34,543
2024-06-11 00:00:00,2138.34,2138.69,2138.02,2138.62,355
2024-06-11 01:00:00,2138.62,2139.11,2136.28,2136.4,870
2024-06-11 02:00:00,2136.4,2137.34,2136.18,2136.69,995
2024-06-11 03:00:00,2136.69,2137.39,2135.6,2135.86,655
2024-06-11 04:00:00,2135.86,2137.63,2135.85,2137.14,385
2024-06-11 05:00:00,2137.14,2141.03,2136.71,2140.37,436
2024-06-11 06:00:00,2140.37,2140.6,2138.77,2139.59,365
2024-06-11 07:00:00,2139.59,2141.09,2139.21,2140.23,230
2024-06-11 08:00:00,2140.23,2142.64,2140.06,2142.24,395
2024-06-11 09:00:00,2142.24,2144.55,2141.7,2143.79,299
2024-06-11 10:00:00,2143.79,2144.26,2142.26,2142.4,402
2024-06-11 11:00:00,2142.4,2142.93,2141.88,2142.72,199
2024-06-11 12:00:00,2142.72,2142.74,2140.9,2140.92,575
2024-06-11 13:00:00,2140.92,2141.45,2136.69,2136.77,748
2024-06-11 14:00:00,2136.77,2137.07,2135.44,2135.85,132
2024-06-11 15:00:00,2135.85,2136.3,2133.6,2135.03,970
2024-06-11 16:00:00,2135.03,2135.7,2134.48,2135.63,527
2024-06-11 17:00:00,2135.63,2135.88,2134.35,2134.75,191
2024-06-11 18:00:00,2134.75,2136.54,2134.21,2135.89,241
2024-06-11 19:00:00,2135.89,2136.93,2135.65,2136.79,616
2024-06-11 20:00:00,2136.79,2139.6,2136.48,2139.39,962
2024-06-11 21:00:00,2139.39,2139.47,2139.08,2139.13,756
2024-06-11 22:00:00,2139.13,2141.18,2139.11,2140.88,844
2024-06-11 23:00:00,2140.88,2141.55,2136.67,2136.83,239
2024-06-12 00:00:00,2136.83,2137.36,2135.51,2136.12,833
2024-06-12 01:00:00,2136.12,2136.12,2131.86,2133.42,151
2024-06-12 02:00:00,2133.42,2133.93,2131.45,2132.07,629
2024-06-12 03:00:00,2132.07,2134.71,2131.74,2134.01,292
2024-06-12 04:00:00,2134.01,2134.27,2133.66,2133.71,680
2024-06-12 05:00:00,2133.71,2134.58,2131.62,2131.85,986
2024-06-12 06:00:00,2131.85,2133.11,2129.79,2130.04,910
2024-06-12 07:00:00,2130.04,2130.1,2127.62,2128.03,630
2024-06-12 08:00:00,2128.03,2128.07,2124.61,2125.03,594
2024-06-12 09:00:00,2125.03,2125.96,2124.77,2125.22,651
2024-06-12 10:00:00,2125.22,2125.3,2121.94,2122.46,458
2024-06-12 11:00:00,2122.46,2122.56,2119.96,2120.15,354
2024-06-12 12:00:00,2120.15,2122.72,2119.89,2122.59,642
2024-06-12 13:00:00,2122.59,2123.54,2118.11,2119.7,736
2024-06-12 14:00:00,2119.7,2120.63,2118.23,2118.91,666
2024-06-12 15:00:00,2118.91,2122.21,2118.86,2121.67,565
2024-06-12 16:00:00,2121.67,2121.7,2119.14,2119.44,465
2024-06-12 17:00:00,2119.44,2120.74,2119.29,2120.19,517
2024-06-12 18:00:00,2120.19,2123.57,2119.53,2123.5,677
2024-06-12 19:00:00,2123.5,2124.15,2122.94,2123.99,517
2024-06-12 20:00:00,2123.99,2124.47,2123.3,2123.42,535
2024-06-12 21:00:00,2123.42,2123.51,2122.03,2122.26,450
2024-06-12 22:00:00,2122.26,2127.55,2121.99,2127.44,123
2024-06-12 23:00:00,2127.44,2127.49,2126.25,2127.04,861
2024-06-13 00:00:00,2127.04,2129.23,2126.46,2128.18,286
2024-06-13 01:00:00,2128.18,2128.52,2126.66,2127.44,175
2024-06-13 02:00:00,2127.44,2128.1,2125.47,2126.48,428
2024-06-13 03:00:00,2126.48,2127.06,2125.01,2125.57,330
2024-06-13 04:00:00,2125.57,2125.64,2125.44,2125.51,285
2024-06-13 05:00:00,2125.51,2128.06,2125.35,2127.13,288
2024-06-13 06:00:00,2127.13,2128.67,2126.12,2128.32,383
2024-06-13 07:00:00,2128.32,2129.47,2126.45,2127.07,403
2024-06-13 08:00:00,2127.07,2127.74,2126.41,2127.5,611
2024-06-13 09:00:00,2127.5,2127.84,2126.09,2126.19,884
2024-06-13 10:00:00,2126.19,2126.22,2122.06,2123.01,463
2024-06-13 11:00:00,2123.01,2123.57,2122.63,2123.25,113
2024-06-13 12:00:00,2123.25,2125.98,2122.4,2125.9,643
2024-06-13 13:00:00,2125.9,2126.44,2124.22,2124.26,809
2024-06-13 14:00:00,2124.26,2126.97,2123.56,2126.58,977
2024-06-13 15:00:00,2126.58,2127.75,2123.09,2123.64,840
2024-06-13 16:00:00,2123.64,2124.03,2122.64,2122.81,915
2024-06-13 17:00:00,2122.81,2122.94,2121.82,2121.9,754
2024-06-13 18:00:00,2121.9,2122.59,2121.21,2122.46,318
2024-06-13 19:00:00,2122.46,2124.56,2121.72,2124.41,624
2024-06-13 20:00:00,2124.41,2124.69,2121.26,2121.28,707
2024-06-13 21:00:00,2121.28,2122.21,2120.59,2121.91,881
2024-06-13 22:00:00,2121.91,2122.2,2121.65,2122.2,679
2024-06-13 23:00:00,2122.2,2123.58,2122.09,2123.28,650
2024-06-14 00:00:00,2123.28,2123.43,2121.52,2122.09,183
2024-06-14 01:00:00,2122.09,2122.22,2119.02,2119.18,654
2024-06-14 02:00:00,2119.18,2119.66,2117.24,2117.74,395
2024-06-14 03:00:00,2117.74,2118.31,2115.74,2116.11,554
2024-06-14 04:00:00,2116.11,2116.18,2113.98,2114.61,271
2024-06-14 05:00:00,2114.61,2115.76,2114.16,2115.57,691
2024-06-14 06:00:00,2115.57,2115.79,2113.15,2113.67,157
2024-06-14 07:00:00,2113.67,2118.19,2113.3,2117.89,264
2024-06-14 08:00:00,2117.89,2120.17,2117.49,2119.3,893
2024-06-14 09:00:00,2119.3,2119.87,2116.33,2116.89,862
2024-06-14 10:00:00,2116.89,2117.16,2114.94,2115.43,590
2024-06-14 11:00:00,2115.43,2116.09,2114.66,2114.76,923
2024-06-14 12:00:00,2114.76,2114.9,2114.07,2114.48,927
2024-06-14 13:00:00,2114.48,2118.09,2114.34,2117.52,562
2024-06-14 14:00:00,2117.52,2117.63,2112.71,2113.32,606
2024-06-14 15:00:00,2113.32,2113.98,2112.22,2113.15,666
2024-06-14 16:00:00,2113.15,2114.37,2112.11,2113.7,390
2024-06-14 17:00:00,2113.7,2114.93,2112.88,2114.29,939
2024-06-14 18:00:00,2114.29,2114.71,2111.69,2112.43,418
2024-06-14 19:00:00,2112.43,2113.18,2112.33,2113.11,992
2024-06-14 20:00:00,2113.11,2113.14,2111.6,2112.15,544
2024-06-14 21:00:00,2112.15,2115.42,2111.67,2114.97,732
2024-06-14 22:00:00,2114.97,2115.45,2114.6,2115.09,115
2024-06-14 23:00:00,2115.09,2116.36,2114.91,2116.04,367
2024-06-17 00:00:00,2116.04,2116.45,2114.54,2114.78,918
2024-06-17 01:00:00,2114.78,2115.07,2113.65,2114.21,967
2024-06-17 02:00:00,2114.21,2114.82,2113.89,2114.75,822
2024-06-17 03:00:00,2114.75,2116.31,2114.4,2116.11,452
2024-06-17 04:00:00,2116.11,2119.85,2115.62,2119.45,946
2024-06-17 05:00:00,2119.45,2121.47,2118.68,2120.6,901
2024-06-17 06:00:00,2120.6,2120.83,2119.03,2119.87,618
2024-06-17 07:00:00,2119.87,2122.26,2119.81,2121.99,302
2024-06-17 08:00:00,2121.99,2122.61,2118.95,2119.71,215
2024-06-17 09:00:00,2119.71,2121.05,2118.9,2120.53,958
2024-06-17 10:00:00,2120.53,2121.02,2120.44,2120.91,772
2024-06-17 11:00:00,2120.91,2123.09,2120.51,2122.68,546
2024-06-17 12:00:00,2122.68,2122.99,2119.44,2119.53,677
2024-06-17 13:00:00,2119.53,2119.68,2116.43,2117.06,718
2024-06-17 14:00:00,2117.06,2118.11,2116.46,2118.03,736
2024-06-17 15:00:00,2118.03,2120.35,2117.96,2120.26,147
2024-06-17 16:00:00,2120.26,2120.88,2119.88,2120.79,992
2024-06-17 17:00:00,2120.79,2123.43,2120.71,2122.78,763
2024-06-17 18:00:00,2122.78,2123.18,2121.07,2121.28,175
2024-06-17 19:00:00,2121.28,2121.43,2118.79,2119.58,506
2024-06-17 20:00:00,2119.58,2119.85,2119.04,2119.45,172
2024-06-17 21:00:00,2119.45,2119.58,2117.2,2118.59,903
2024-06-17 22:00:00,2118.59,2123.38,2118.31,2122.88,381
2024-06-17 23:00:00,2122.88,2124.78,2122.78,2124.67,173
2024-06-18 00:00:00,2124.67,2125.91,2124.51,2124.93,764
2024-06-18 01:00:00,2124.93,2125.1,2123.45,2123.76,400
2024-06-18 02:00:00,2123.76,2126.64,2123.71,2126.11,466
2024-06-18 03:00:00,2126.11,2126.94,2125.49,2126.39,586
2024-06-18 04:00:00,2126.39,2131.24,2126.2,2130.99,486
2024-06-18 05:00:00,2130.99,2137.43,2130.88,2137.35,847
2024-06-18 06:00:00,2137.35,2138.25,2134.36,2135.2,116
2024-06-18 07:00:00,2135.2,2135.36,2130.76,2131.41,751
2024-06-18 08:00:00,2131.41,2132.73,2130.6,2131.6,727
2024-06-18 09:00:00,2131.6,2133.2,2131.48,2132.39,297
2024-06-18 10:00:00,2132.39,2132.87,2130.49,2130.75,756
2024-06-18 11:00:00,2130.75,2131.25,2130.61,2130.83,869
2024-06-18 12:00:00,2130.83,2131.18,2130.28,2130.42,962
2024-06-18 13:00:00,2130.42,2133.76,2130.42,2132.8,409
2024-06-18 14:00:00,2132.8,2132.85,2131.44,2131.94,520
2024-06-18 15:00:00,2131.94,2132.37,2131.82,2131.96,103
2024-06-18 16:00:00,2131.96,2132.54,2131.84,2132.29,531
2024-06-18 17:00:00,2132.29,2134.18,2132.15,2132.66,814
2024-06-18 18:00:00,2132.66,2132.91,2128.31,2128.66,835
2024-06-18 19:00:00,2128.66,2129.88,2127.4,2129.26,302
2024-06-18 20:00:00,2129.26,2130.71,2129.21,2130.11,235
2024-06-18 21:00:00,2130.11,2130.22,2129.48,2129.96,954
2024-06-18 22:00:00,2129.96,2130.91,2128.09,2129.17,273
2024-06-18 23:00:00,2129.17,2129.97,2126.83,2127.15,178
2024-06-19 00:00:00,2127.15,2127.15,2124.8,2125.37,282
2024-06-19 01:00:00,2125.37,2125.77,2121.48,2122.29,845
2024-06-19 02:00:00,2122.29,2123.26,2119.07,2119.58,637
2024-06-19 03:00:00,2119.58,2119.82,2116.78,2117.48,396
2024-06-19 04:00:00,2117.48,2118.25,2116.5,2116.84,109
2024-06-19 05:00:00,2116.84,2117.43,2116.68,2117.24,522
2024-06-19 06:00:00,2117.24,2122.32,2116.73,2121.7,775
2024-06-19 07:00:00,2121.7,2122.22,2119.2,2119.73,211
2024-06-19 08:00:00,2119.73,2124.08,2119.68,2123.74,108
2024-06-19 09:00:00,2123.74,2125.13,2122.76,2124.55,128
2024-06-19 10:00:00,2124.55,2125.56,2124.51,2124.99,646
2024-06-19 11:00:00,2124.99,2125.71,2123.93,2124.14,403
2024-06-19 12:00:00,2124.14,2124.8,2120.88,2121.48,171
2024-06-19 13:00:00,2121.48,2121.54,2119.36,2119.78,619
2024-06-19 14:00:00,2119.78,2123.62,2119.78,2123.57,492
2024-06-19 15:00:00,2123.57,2123.57,2121.2,2121.71,966
2024-06-19 16:00:00,2121.71,2122.06,2121.13,2121.87,595
2024-06-19 17:00:00,2121.87,2124.61,2121.78,2124.57,853
2024-06-19 18:00:00,2124.57,2128.33,2124.07,2127.75,678
2024-06-19 19:00:00,2127.75,2128.34,2126.42,2126.64,553
2024-06-19 20:00:00,2126.64,2129.3,2126.35,2128.85,707
2024-06-19 21:00:00,2128.85,2130.34,2128.47,2130.08,855
2024-06-19 22:00:00,2130.08,2130.23,2128.13,2129.1,101
2024-06-19 23:00:00,2129.1,2129.2,2128.6,2128.66,762
2024-06-20 00:00:00,2128.66,2129.21,2128.48,2129.19,661
2024-06-20 01:00:00,2129.19,2129.72,2128.8,2129.29,423
2024-06-20 02:00:00,2129.29,2129.85,2127.6,2127.66,994
2024-06-20 03:00:00,2127.66,2128.32,2127.18,2128.17,647
2024-06-20 04:00:00,2128.17,2129.04,2128.07,2128.92,592
2024-06-20 05:00:00,2128.92,2130.92,2128.69,2130.79,861
2024-06-20 06:00:00,2130.79,2131.11,2128.7,2128.95,717
2024-06-20 07:00:00,2128.95,2129.21,2125.15,2125.61,536
2024-06-20 08:00:00,2125.61,2125.69,2125.2,2125.29,752
2024-06-20 09:00:00,2125.29,2126.44,2123.57,2123.68,676
2024-06-20 10:00:00,2123.68,2125.52,2123.55,2125.09,318
2024-06-20 11:00:00,2125.09,2126.68,2124.65,2125.78,613
2024-06-20 12:00:00,2125.78,2128.84,2125.67,2127.75,470
2024-06-20 13:00:00,2127.75,2129.64,2127.51,2129.24,556
2024-06-20 14:00:00,2129.24,2130.37,2129.08,2130.14,362
2024-06-20 15:00:00,2130.14,2132.33,2128.61,2131.39,463
2024-06-20 16:00:00,2131.39,2131.42,2130.49,2130.91,196
2024-06-20 17:00:00,2130.91,2131.63,2130.09,2130.66,220
2024-06-20 18:00:00,2130.66,2130.89,2129.09,2129.27,465
2024-06-20 19:00:00,2129.27,2129.83,2129.25,2129.76,116
2024-06-20 20:00:00,2129.76,2129.94,2127.48,2127.58,510
2024-06-20 21:00:00,2127.58,2131.33,2127.38,2130.28,137
2024-06-20 22:00:00,2130.28,2130.48,2129.41,2130.2,687
2024-06-20 23:00:00,2130.2,2132.47,2130.07,2131.91,575
2024-06-21 00:00:00,2131.91,2133.52,2131.9,2133.2,349
2024-06-21 01:00:00,2133.2,2137.78,2132.87,2137.41,743
2024-06-21 02:00:00,2137.41,2137.44,2134.84,2135.6,291
2024-06-21 03:00:00,2135.6,2135.76,2132.67,2132.77,260
2024-06-21 04:00:00,2132.77,2133.56,2132.69,2133.51,832
2024-06-21 05:00:00,2133.51,2135.8,2133.22,2135.24,837
2024-06-21 06:00:00,2135.24,2137.92,2134.23,2137.77,140
2024-06-21 07:00:00,2137.77,2138.46,2136.05,2136.23,593
2024-06-21 08:00:00,2136.23,2139.85,2135.77,2139.26,123
2024-06-21 09:00:00,2139.26,2139.69,2138.89,2139.67,895
2024-06-21 10:00:00,2139.67,2140.0,2135.45,2135.86,839
2024-06-21 11:00:00,2135.86,2136.33,2134.33,2134.43,902
2024-06-21 12:00:00,2134.43,2135.1,2133.32,2134.29,181
2024-06-21 13:00:00,2134.29,2136.85,2133.73,2136.81,975
2024-06-21 14:00:00,2136.81,2137.21,2135.46,2137.06,306
2024-06-21 15:00:00,2137.06,2137.6,2135.64,2136.12,556
2024-06-21 16:00:00,2136.12,2136.83,2136.03,2136.67,446
2024-06-21 17:00:00,2136.67,2140.25,2136.33,2139.01,451
2024-06-21 18:00:00,2139.01,2139.62,2136.78,2136.81,247
2024-06-21 19:00:00,2136.81,2137.39,2135.18,2135.2,478
2024-06-21 20:00:00,2135.2,2136.26,2134.47,2134.7,754
2024-06-21 21:00:00,2134.7,2134.93,2134.46,2134.5,296
2024-06-21 22:00:00,2134.5,2135.77,2134.1,2135.24,693
2024-06-21 23:00:00,2135.24,2137.6,2134.67,2136.98,830
2024-06-24 00:00:00,2136.98,2137.66,2136.98,2137.5,107
2024-06-24 01:00:00,2137.5,2139.03,2136.98,2138.71,291
2024-06-24 02:00:00,2138.71,2145.36,2138.22,2144.53,134
2024-06-24 03:00:00,2144.53,2149.86,2144.01,2148.94,309
2024-06-24 04:00:00,2148.94,2148.99,2144.19,2144.87,922
2024-06-24 05:00:00,2144.87,2145.44,2144.78,2145.28,608
2024-06-24 06:00:00,2145.28,2146.57,2143.22,2143.34,555
2024-06-24 07:00:00,2143.34,2144.94,2143.19,2144.66,260
2024-06-24 08:00:00,2144.66,2144.96,2144.06,2144.2,512
2024-06-24 09:00:00,2144.2,2146.18,2144.12,2145.54,774
2024-06-24 10:00:00,2145.54,2146.23,2143.95,2144.1,547
2024-06-24 11:00:00,2144.1,2144.6,2143.18,2143.44,222
2024-06-24 12:00:00,2143.44,2143.61,2141.01,2141.03,956
2024-06-24 13:00:00,2141.03,2143.34,2141.01,2142.95,687
2024-06-24 14:00:00,2142.95,2143.81,2141.95,2141.99,570
2024-06-24 15:00:00,2141.99,2145.73,2141.76,2145.48,283
2024-06-24 16:00:00,2145.48,2146.42,2143.36,2143.71,622
2024-06-24 17:00:00,2143.71,2144.11,2139.63,2140.17,906
2024-06-24 18:00:00,2140.17,2140.4,2139.17,2139.67,417
2024-06-24 19:00:00,2139.67,2144.04,2139.43,2143.41,313
2024-06-24 20:00:00,2143.41,2146.11,2143.35,2145.84,304
2024-06-24 21:00:00,2145.84,2147.24,2145.63,2146.87,239
2024-06-24 22:00:00,2146.87,2147.04,2145.06,2145.13,197
2024-06-24 23:00:00,2145.13,2145.46,2144.36,2144.71,680
2024-06-25 00:00:00,2144.71,2145.13,2142.16,2142.8,683
2024-06-25 01:00:00,2142.8,2143.76,2141.1,2141.29,398
2024-06-25 02:00:00,2141.29,2141.67,2137.89,2138.79,242
2024-06-25 03:00:00,2138.79,2138.99,2137.72,2137.73,143
2024-06-25 04:00:00,2137.73,2138.17,2135.89,2137.02,643
2024-06-25 05:00:00,2137.02,2138.15,2136.81,2138.01,883
2024-06-25 06:00:00,2138.01,2138.17,2132.97,2133.35,255
2024-06-25 07:00:00,2133.35,2136.21,2132.27,2135.55,117
2024-06-25 08:00:00,2135.55,2135.74,2133.27,2133.46,848
2024-06-25 09:00:00,2133.46,2133.89,2131.89,2132.01,280
2024-06-25 10:00:00,2132.01,2132.39,2129.26,2130.07,258
2024-06-25 11:00:00,2130.07,2130.75,2129.48,2130.11,369
2024-06-25 12:00:00,2130.11,2132.99,2129.75,2132.02,818
2024-06-25 13:00:00,2132.02,2133.82,2131.62,2133.55,493
2024-06-25 14:00:00,2133.55,2135.89,2133.47,2135.57,386
2024-06-25 15:00:00,2135.57,2136.03,2135.53,2135.61,955
2024-06-25 16:00:00,2135.61,2136.81,2130.82,2130.87,400
2024-06-25 17:00:00,2130.87,2131.5,2130.85,2131.46,489
2024-06-25 18:00:00,2131.46,2135.48,2130.9,2134.57,124
2024-06-25 19:00:00,2134.57,2135.79,2134.34,2135.72,806
2024-06-25 20:00:00,2135.72,2136.16,2132.48,2133.08,173
2024-06-25 21:00:00,2133.08,2136.24,2131.88,2136.04,985
2024-06-25 22:00:00,2136.04,2136.19,2135.77,2135.83,692
2024-06-25 23:00:00,2135.83,2136.55,2134.79,2135.19,655
2024-06-26 00:00:00,2135.19,2136.02,2135.05,2135.81,242
2024-06-26 01:00:00,2135.81,2136.3,2131.99,2132.34,865
2024-06-26 02:00:00,2132.34,2134.63,2131.38,2133.9,609
2024-06-26 03:00:00,2133.9,2133.98,2132.37,2132.66,637
2024-06-26 04:00:00,2132.66,2134.0,2132.21,2133.89,921
2024-06-26 05:00:00,2133.89,2135.68,2133.66,2135.26,736
2024-06-26 06:00:00,2135.26,2137.18,2134.91,2136.26,875
2024-06-26 07:00:00,2136.26,2136.75,2132.54,2133.34,281
2024-06-26 08:00:00,2133.34,2133.47,2128.48,2128.91,122
2024-06-26 09:00:00,2128.91,2129.7,2128.5,2128.87,131
2024-06-26 10:00:00,2128.87,2130.57,2128.71,2129.86,217
2024-06-26 11:00:00,2129.86,2135.58,2129.55,2134.71,396
2024-06-26 12:00:00,2134.71,2134.9,2132.79,2132.92,898
2024-06-26 13:00:00,2132.92,2133.91,2132.05,2132.71,506
2024-06-26 14:00:00,2132.71,2135.08,2132.45,2134.73,171
2024-06-26 15:00:00,2134.73,2137.5,2134.71,2137.07,437
2024-06-26 16:00:00,2137.07,2137.92,2135.01,2135.02,680
2024-06-26 17:00:00,2135.02,2135.54,2134.32,2134.7,924
2024-06-26 18:00:00,2134.7,2135.7,2133.08,2133.34,510
2024-06-26 19:00:00,2133.34,2136.0,2132.42,2135.53,799
2024-06-26 20:00:00,2135.53,2136.15,2134.08,2134.68,661
2024-06-26 21:00:00,2134.68,2135.17,2132.67,2133.0,273
2024-06-26 22:00:00,2133.0,2133.51,2132.6,2132.76,343
2024-06-26 23:00:00,2132.76,2133.19,2129.21,2130.13,370
2024-06-27 00:00:00,2130.13,2131.45,2129.65,2129.81,211
2024-06-27 01:00:00,2129.81,2131.73,2129.7,2131.59,187
2024-06-27 02:00:00,2131.59,2132.07,2131.23,2132.03,357
2024-06-27 03:00:00,2132.03,2132.47,2127.51,2128.1,480
